,title,year,director,screenwriter,actors,type,summary,runtime,pubtime,country,language,scoreNum,score,star5,star4,star3,star2,star1,smallCommentNum,longCommentNum,posterurl
94,阳光姐妹淘 SUNNY 強い気持ち・強い愛,2018,大根仁,大根仁/姜炯哲,筱原凉子/广濑铃/板谷由夏/小池荣子/友坂理惠/渡边直美/池田依来沙/山本舞香/野田美櫻/田边桃子/富田望生/三浦春马/中川雅也/新井浩文/矢本悠马,剧情/喜剧/歌舞,90年代的日本，6名女子高中生组成了「SUNNY」，一起经历了美好的青春岁月，更希望可以一直在一起…转眼20年过去，她们却各自踏上不一样的路，过着毫无交集的生活。某天，已经成为家庭主妇的奈美，竟遇上另一成员芹香，更意想不到的是好友身患重病，时日无多…她唯一的愿望就是跟「SUNNY」成员重聚！为了实现芹香最后的心愿，奈美展开了寻找昔日好友之旅…,119分钟,2018-08-31(日本), 日本, 日语,43914.0,8.3,35.8%,44.6%,17.4%,1.9%,0.3%,9045.0,81.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2526509538.jpg
95,21克拉,2018,何念,马天/李扬/何念,郭京飞/迪丽热巴/大鹏/包贝尔/刘芮麟/王厂长/张钟仪/榕榕/张杨智子,喜剧/爱情,刘佳音（迪丽热巴 饰）因与富豪男友分手而破产 ，为了还债，变卖了自己所有的奢侈品。王继伟（郭京飞 饰）天生爱省，为了省钱无所不用其极。两人因为一场剧场意外相遇，在一系列机缘巧合合租一个屋檐之下，过起了荒诞爆笑的流浪生活，“王抠抠”和“刘买买”究竟如何在两种价值观之间化解 金钱与爱情的终极问题呢？,96分钟,2018-04-20(中国大陆), 中国大陆, 汉语普通话,55361.0,4.6,3.6%,7.1%,30.2%,34.4%,24.7%,17610.0,492.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2518945837.jpg
96,灭绝 Extinction,2018,本·扬,斯宾塞·科恩/埃里克·海瑟尔/布拉德·凯恩,迈克尔·佩纳/丽兹·卡潘/伊瑟尔·布罗萨德/迈克·柯尔特/艾玛·布斯/莱斯·施拉普内尔/埃丽卡·特伦布莱/莉莉·阿斯佩尔/汤姆·莱利/伊万娜·基夫科维奇/阿梅利亚·克劳奇/桑德拉·特蕾丝/尼古拉·肯特,科幻/惊悚,一位未来的工薪阶层父亲反复梦到被未知力量摧毁。当他的噩梦开始影响自己与家人的关系时，他便很快意识到，外星人的无情攻击开始摧毁地球，而这些噩梦也许是骇人现实的关键线索。随着入侵者一波又一波的凌厉攻击，他必须寻找保护家人的力量，并弄清自己的真实身份。,95分钟,2020-01-18(中国大陆)/2020-08-01(中国大陆重映)/2018-07-27(美国), 美国, 英语,14765.0,5.5,2.4%,13.3%,49.6%,29.1%,5.7%,4677.0,74.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2579512247.jpg
97,罗马 Roma,2018,阿方索·卡隆,阿方索·卡隆,雅利扎·阿巴里西奥/玛丽娜·德·塔维拉/迭戈·科蒂娜·奥特里/卡洛斯·佩拉尔塔/马科·格拉夫/丹妮拉·德米萨/南茜·加西亚/维罗妮卡·加西亚/安迪·科特斯/费尔南多·格雷迪亚加/豪尔赫·安东尼奥·格雷罗/拉丁·洛弗,剧情/家庭,故事发生在墨西哥城的一个中产阶级社区“罗马”，讲述年轻女佣克里奥（雅利扎·阿巴里西奥饰）在雇主索菲亚（玛丽娜·德·塔维拉饰）家中工作，该家中索菲亚的丈夫长期在外，由女佣克里奥照顾索菲的四个孩子。突如其来的两个意外，同时砸中了女佣克里奥和雇主索菲亚，两人究竟该如何面对苦涩茫然的生活？四位孩子似乎是希望所在。 这是以导演阿方索·卡隆的儿时记忆铸成的影片，而卡隆其实就是片中某一位小孩。,135分钟,2019-05-10(中国大陆)/2018-08-30(威尼斯电影节)/2018-12-14(美国), 墨西哥 / 美国, 西班牙语 / 英语 / 日语 / 德语 / 法语 / 挪威语,116659.0,8.2,31.7%,48.9%,17.4%,1.8%,0.3%,36997.0,768.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2555541430.jpg
98,海吉拉,2018,蔡宓洁,邵慧婷,许光汉/姚爱宁/林意箴,剧情/爱情,面对不可抵抗的改变后，自己究竟是她？还是他？,83分钟,2018-06-10(中国台湾), 中国台湾, 汉语普通话,39688.0,7.1,12.5%,38.1%,42.0%,6.4%,0.9%,13748.0,142.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2524187708.jpg
99,幸福的拉扎罗 Lazzaro felice,2018,爱丽丝·洛尔瓦彻,爱丽丝·洛尔瓦彻,阿德里亚诺·塔尔迪奥洛/阿涅塞·格拉齐亚尼/卢卡·奇科瓦尼/阿尔芭·洛尔瓦彻/塞尔希·洛佩斯/纳塔利诺·巴拉索/托马索·拉尼奥/尼可莱塔·布拉斯基/达里亚·帕斯卡·阿托利尼/达维德·登奇/帕斯夸丽纳·斯昆恰,剧情/奇幻,拉扎罗（阿德里亚诺·塔尔迪奥洛 饰）是一位内心单纯的年轻农民，坦克雷迪（卢卡·奇科瓦尼 饰）则是一位骄横的年轻贵族。他在Inviolata这座与世隔绝的小城内生活，这个城镇则由侯爵夫人阿诺西纳·德·卢娜（尼可莱塔·布拉斯基 饰）所统治。年轻的农民和年轻的贵族相遇并成为好友。某天，坦克雷迪自导自演了一场绑架戏码，希望骗到母亲的赎金，不料最终引来了警察……,127分钟,2018-05-13(戛纳电影节)/2018-05-31(意大利), 意大利 / 瑞士 / 法国 / 德国, 意大利语,86602.0,8.6,44.1%,42.2%,11.7%,1.5%,0.6%,28546.0,412.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2521583093.jpg
100,朝花夕誓 さよならの朝に約束の花をかざろう,2018,冈田麿里/筱原俊哉,冈田麿里,石见舞菜香/入野自由/樱井优辉/茅野爱衣/梶裕贵/细谷佳正/佐藤利奈/日笠阳子/泽城美雪/杉田智和/久野美咲/平田广明/徐斌/栗本有规/宍户准之介/岩川泰千/岩崎博/河本启佑/咲野俊介/伊东美弥子/浅野真由美/莲岳大/内田夕夜/前田爱/松川央树/岩崎谅太/本桥大辅/水中雅章/柳田淳一/川上晃太/佐佐健太/岛袋美由利/矢野奖吾/笠间淳/藤间隼/绵贯龙之介,动画/奇幻,在世界的尽头，住着一群被称为“离别一族”的古老民族：他们拥有着长寿之血和永生不老的面容。在一场外族入侵的战役中，离别一族惨遭灭族，15岁的玛奇亚虽然侥幸逃生，却彻底和朋友失去了联系。孤身一人的她在残骸中拾到了一个普通人家的遗孤，并决定收养它。然而随着时间的流逝，玛奇亚必须要学会如何做一个母亲，经历人间的生离死别，并在朝代的更迭中守护“离别一族”最后的信仰…,115分钟,2019-02-22(中国大陆)/2018-02-24(日本), 日本, 日语,48239.0,7.0,15.6%,33.6%,38.3%,10.4%,2.1%,16572.0,555.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2545561196.jpg
101,五十度飞 Fifty Shades Freed,2018,詹姆斯·弗雷,E·L·詹姆斯/尼尔·伦纳德,达科塔·约翰逊/詹米·多南/阿莉尔·凯贝尔/埃里克·约翰逊/瑞塔·奥拉/卢克·葛莱姆斯/布兰特·道格尔迪/泰勒·霍奇林/马克斯·马蒂尼/劳拉·雅各布斯/费伊·马斯特森,剧情/爱情/情色,该片讲述了安娜与克里斯蒂安·格雷终于步入婚姻殿堂，两人的感情面临更多考验，安娜的前上司杰克也在伺机复仇的故事。,105分钟,2018-02-09(美国), 美国, 英语,33569.0,5.7,8.4%,13.8%,42.8%,26.3%,8.8%,7426.0,56.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2504300654.jpg
102,企鹅公路 ペンギン・ハイウェイ,2018,石田祐康,上田诚/森见登美彦,北香那/苍井优/钉宫理惠/潘惠美/福井美树/能登麻美子/久野美咲/西岛秀俊/竹中直人,动画/奇幻/冒险,讲述了在一个原本百无聊赖的平凡夏天，一群企鹅凭空出现在远离大海的小镇之上。在目睹了牙医大姐姐所投掷的可乐罐变成企鹅之后，有着强烈好奇心的小少年青山同学决心一探究竟，并展开了一场不可思议而令人难忘的夏季冒险。,117分钟,2019-05-17(中国大陆)/2018-08-17(日本), 日本, 日语,37609.0,7.8,23.6%,46.9%,26.6%,2.5%,0.5%,12522.0,247.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2555927320.jpg
103,妈阁是座城,2018,李少红,芦苇/严歌苓/陈文强,白百何/黄觉/吴刚/刘嘉玲/梁天/钱小豪/彭敬慈/魏璐/耿乐/于小彤/苏小明/胡先煦/曾志伟,剧情,女叠码仔梅晓鸥（白百何饰）历尽沧桑，在妈阁（澳门）这座赌城中与来历迥异的赌徒打交道，有地产商段凯文（吴刚饰）、有艺术家史奇澜（黄觉饰），也有来自不同阶级的政商人员，连早已堕落低谷的前夫卢晋桐（耿乐饰）都重新卷入她的人生。这些人入赌场就搏杀，出赌场就赖账，女叠码仔过的就是放债和讨债的生活。,127分钟,2018-12-27(中国香港点映)/2019-06-14(中国大陆), 中国大陆, 汉语普通话,53625.0,5.9,5.9%,19.3%,44.9%,23.6%,6.4%,17656.0,426.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2557267786.jpg
104,无主之作 Werk ohne Autor,2018,弗洛里安·亨克尔·冯·多纳斯马尔克,弗洛里安·亨克尔·冯·多纳斯马尔克,汤姆·希林/塞巴斯蒂安·科赫/葆拉·贝尔/莎斯琪亚·罗森道尔/奥利弗·马苏奇/叶甫根尼·希迪金/马克·扎克/乌尔里克·C·扎勒/巴斯蒂安·特罗斯特/汉斯-尤韦·鲍尔/汉诺·科夫勒/辛纳克·勋纳曼/詹妮特·海因/乔切·舒托夫/约翰娜·加斯多夫/弗罗里安·巴西奥罗麦/本·贝克,剧情,该片由塞巴斯蒂安·科赫、汤姆·希林、葆拉·贝尔出演，源于真实事件，讲述艺术学生Kurt Barnert爱上了同学Ellie Seeband，Ellie的爸爸Carl Seeband却不喜欢他，但他们的命运仍被多年前一起可怕的罪行联系在了一起。事关Barnert的身世：他是从东德逃往西德……,189分钟,2018-09-04(威尼斯电影节)/2018-10-03(德国), 德国 / 意大利, 德语 / 俄语,50386.0,8.6,43.7%,44.2%,11.0%,0.9%,0.2%,14374.0,287.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554483719.jpg
105,天气预爆,2018,肖央,肖央/黄苑/张少初/刘犇,肖央/杜鹃/常远/小沈阳/岳云鹏/王小利/衣云鹤/蔡明/代乐乐/桑平/张本煜/杨一威,喜剧/奇幻,号称“自杀干预大师”的心理医生马乐，专靠别人生活的不如意发财，一日天降“寿星”砸中了马乐，误吸仙气的马乐被告知世界正在崩溃边缘，只有找齐被贬入凡间的风雨雷电四神才能改变一切，于是众神与凡人一同踏上了一段爆笑奇幻又紧张刺激的旅程....,104分钟,2018-12-21(中国大陆), 中国大陆, 汉语普通话,65254.0,3.8,2.2%,4.1%,17.9%,33.2%,42.6%,19596.0,345.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2543353290.jpg
106,一个明星的诞生 A Star Is Born,2018,布莱德利·库珀,艾瑞克·罗斯/布莱德利·库珀/威尔·法特斯/莫斯·哈特/约翰·格列高利·邓恩/琼·迪丹/弗兰克·皮尔森/威廉·A·韦尔曼/罗伯特·卡森,Lady Gaga/布莱德利·库珀/山姆·艾里奥特/安德鲁·戴斯·克雷/拉菲·格拉沃恩/安东尼·拉莫斯/大卫·查普尔/亚历克·鲍德温/马龙·威廉姆斯/布兰迪·卡莉/朗·瑞弗金/巴里·沙巴卡·亨利/迈克尔·D·罗伯茨/迈克尔·哈尔尼/丽贝卡·菲尔德/威廉·贝利/格雷戈·格伦伯格/D·J·尚格拉·皮尔斯/德瑞娜·德尼罗/艾迪·格里芬/哈尔希/马修·利巴提克/路奈尔·坎贝尔/唐·渥斯/伦尼·卡斯特罗/唐·罗伊·金/格雷戈里·斯卡尔尼奇/弗兰克·安妮罗/杰尔马诺·布兰科/梅根·豪恩/马克·查普曼/史蒂文·西塞罗/阿曼达·菲尔茨/阿尔弗雷德·加比杜林/弗雷德里克·基夫,剧情/爱情/音乐,好莱坞浪漫巨制《一个明星的诞生》深情来袭。影片讲述了一个渐趋过气的男明星帮助一个有着明星梦的女孩实现梦想的故事，璀璨经典风靡世界，曾三次被搬上大银幕，各个版本更先后获得奥斯卡金像奖最佳男女主角提名、最佳原创音乐等多项殊荣。今年，这一经典爱情IP再度起航，“火箭浣熊”布莱 德利•库珀身兼导演、编剧、制片人、主演等数职，联袂流行音乐天后Lady Gaga主演并实力包办数首动听歌曲，才子佳人强强联合，一场悲喜交加的音乐爱情故事即将拉开帷幕。,135分钟,2018-08-31(威尼斯电影节)/2018-10-05(美国), 美国, 英语,100327.0,7.3,17.8%,38.3%,36.6%,6.3%,1.0%,31823.0,369.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2541979727.jpg
107,猛虫过江,2018,小沈阳,天然,小沈阳/潘斌龙/宋芸桦/金士杰/刘桦/胡明/曹瑞/陈惠敏/姚中仁/李立群/苑琼丹/肖央/杨树林/陈汉典/九孔/纳豆/沈春阳/高捷/马浴柯,喜剧/动作,东北农村青年沈福（小沈阳 饰）与大雷（潘斌龙 饰）遇见南方姑娘静香（宋芸桦 饰），机缘巧合来到陌生大城市，面对从天而降的巨额遗产和随之而来的种种危机，两人接连施展令人意想不到的“独门秘籍”，引发了一连串爆笑喜剧故事。,99分钟,2018-06-15(中国大陆), 中国大陆, 汉语普通话,38339.0,3.7,2.2%,3.1%,18.0%,33.2%,43.5%,12733.0,314.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2523437699.jpg
108,欧洲攻略,2018,马楚成,小彭,梁朝伟/吴亦凡/唐嫣/杜鹃/林子祥/华栖龙/雅各布 格拉夫/元秋/刘家勇/罗莽/谢婷婷/周小飞/林德信/陈语安/黎烈弓/杰佳·亚宁,喜剧/动作/爱情,《欧洲攻略》是由马楚成执导，梁朝伟、吴亦凡、唐嫣、杜鹃、林子祥等联袂主演的动作电影。影片主要讲述了特工林在风（梁朝伟 饰）与王小姐（唐嫣 饰）多年来亦敌亦友，相互欣赏又互相为敌。上帝右手在CIA被不明身份的苏菲（杜鹃 饰）偷走后，两人同时受CIA委托展开追寻。原本以为只是⼀场谋略较量，但在他们救下顶级黑客洛奇（吴亦凡 饰）后，却发现这背后还隐藏着一个更大的秘密。,100分钟,2018-08-17(中国大陆), 中国大陆 / 英国, 粤语 / 英语 / 汉语普通话 / 意大利语 / 克林贡语,57020.0,3.6,2.0%,2.7%,15.2%,31.7%,48.4%,23121.0,643.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2529410377.jpg
109,叶问外传：张天志 葉問外傳：張天志,2018,袁和平,黄子桓/陈大利,张晋/戴夫·巴蒂斯塔/柳岩/杨紫琼/托尼·贾/郑嘉颖/周秀娜/谭耀文/释彦能/姜皓文/栢天男/元华,剧情/动作/犯罪,作为《叶问》系列影片，电影《叶问外传：张天志》延续了《叶问3》的故事，讲述了同为咏春传人的张天志在比武惜败叶问后，决意放下功夫、远离江湖纷争，但面对接踵而至的连番挑衅，面对家国大义遭受的恶意侵犯，决定重拾咏春惩戒毒贩、“以武之道”捍卫民族道义尊严的故事。,107分钟,2018-12-21(中国大陆)/2018-10-13(釜山电影节), 中国大陆 / 中国香港, 汉语普通话 / 粤语 / 英语,43282.0,5.6,3.4%,13.3%,50.1%,27.8%,5.4%,11161.0,183.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2542380253.jpg
110,妈妈咪鸭,2018,赵锐/克里斯托弗·詹金斯,丁丁/包欧/吴亦欢/克里斯托弗·詹金斯/罗布·缪尔,赵路/武皓栋/殷筱瑜/金蝉妃/童自荣/吴磊/赵乾景/李传缨/姜玉玲/曹真/王肖兵,喜剧/动画/家庭/冒险,小黄鸭大电影《妈妈咪鸭》讲述了雁群往南方迁徙的途中，“最棒飞行家”大鹏桀骜不驯爱捣乱，和他的女友晶晶调情时不慎撞散了一群赶路的小鸭子。不服管教的大鹏决定单飞，不得已和两只落单的小鸭子淘淘、憇憇组成了“临时父子档”，踏上了一路乌龙的寻亲和南迁之旅。,90分钟,2018-03-09(中国大陆)/2018-08-24(美国), 中国大陆 / 美国, 汉语普通话 / 英语,25316.0,7.1,11.6%,40.0%,41.9%,5.6%,0.9%,7284.0,130.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2515018270.jpg
111,气球 Ballon,2018,米夏埃尔·赫尔比希,基·霍普金斯/蒂洛·罗斯切森/米夏埃尔·赫尔比希,弗莱德里奇·穆克/卡罗利妮·舒赫/大卫·克劳斯/艾丽西娅·冯·里特贝格/托马斯·克莱舒曼/乔纳斯·霍登里德尔/蒂尔曼·多布勒/克里斯蒂安·内特/罗纳德·库克利斯/塞巴斯蒂安·胡克/乌尔里奇·布兰德霍夫/柏恩德·麦克·莱德/凯·伊沃·保利兹/贝恩德·斯特格曼/安婕·特拉乌,剧情/惊悚/历史,1979年冷战高峰期，身在东德的冈特（大卫·克劳斯 David Kross 饰）和彼得（弗莱德里奇·穆克 Friedrich Mücke 饰）为了追求自由，用超过两年的时间筹画了一场“惊天大逃亡”：他们用有限的资源，自制了一个巨大的热气球，并打算用它载着家人逃到西德。不料，就在即将越过边境时，热气球却意外坠毁，引来东德秘密警察铺天盖地的调查。在紧迫的时间和严密的侦查之下，他们拼命打造了新的热气球，而在此同时，秘密警察也逐渐锁定了他们，一场分秒必争的绝命逃亡就此展开…,125分钟,2018-09-27(德国), 德国, 德语 / 英语,36247.0,8.4,34.1%,51.6%,13.2%,0.8%,0.2%,10085.0,91.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2586729373.jpg
112,脱单告急,2018,柯孟融,任鹏,董子健/钟楚曦/春夏/袁福福/靳锦/尹雨航/吴昱瑶/刘梦梦/郗婧妍/银雪/杜珺,喜剧/爱情,一次偶然，让单身四年的气筒哥何晓阳(董子健 饰)和校园大姐大关欣(钟楚曦 饰)成为了绯闻情侣。为了摆脱何晓阳，关欣决定帮助他追求女神李舒舒(春夏 饰)。在关欣的指导下，何晓阳拥有了追求女神的完美公式，并距离脱单之日越来越近。但是面对真爱，何晓阳却分不清追爱公式到底有没有用⋯⋯,106分钟,2018-04-20(中国大陆)/2018-04-15(北京国际电影节), 中国大陆, 汉语普通话,16040.0,5.6,5.1%,14.7%,43.4%,27.3%,9.5%,5633.0,177.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2517694523.jpg
113,宝贝儿,2018,刘杰,刘杰,杨幂/郭京飞/李鸿其,剧情,残疾女孩江萌（杨幂 饰）与年迈的养母相依为命，为了不让养母流落养老院，江萌进城打工，没想到在医院碰到了与自己同病相怜的无肛女婴，引起了江萌的怜爱。江萌发现，无肛女婴的父亲（郭京飞 饰）匆匆带出医院，意图放弃治疗。就在无肛女婴生死存亡之际，江萌踏上了拯救生命的征程，到处打听孩子的下落，在这个寻找的过程中女护士的身世之谜也逐渐被揭开。,96分钟,2018-10-19(中国大陆)/2018-09-09(多伦多电影节), 中国大陆, 汉语普通话,40300.0,5.2,4.0%,12.2%,39.6%,28.6%,15.5%,15823.0,925.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2531326284.jpg
114,金蝉脱壳2：冥府 Escape Plan 2: Hades,2018,史蒂芬·C·米勒,迈尔斯·查普曼,西尔维斯特·史泰龙/黄晓明/戴夫·巴蒂斯塔/杰西·麦特卡尔菲/杰米·金/50分/韦斯·查特姆/唐辰瀛/泰伦·伍德利/泰勒·乔恩·奥尔森/提图斯·维里沃/谢伊·巴克纳/丽迪雅·赫尔/阿什利·库萨托/罗旖凡/罗温·布赛义德/贝莉·柯伦/泽科·扎基/文森特·杨/埃里克·纽纳姆/马克·希克斯/彼特·温兹/奚梦瑶/罗曼·米蒂齐扬/戈登·迈克尔斯/婕咪·埃迪/约瑟夫·布莱克·门泽尔/乔·吉尔希翁/阿方索·A·杰克逊/奥罗拉·卡琳/德方塔·弗里曼/科里·温斯顿/佩里·约翰逊/麦克·里德/瑞恩·牛顿/蒂莫西·米勒/埃里克·本德罗斯/德里克·瑞安·杜克/大卫·邓斯顿/J·麦克罗伊,动作/惊悚,越狱专家布雷斯林（史泰龙 饰）有三个学生：周树（黄晓明 饰）、卢克和金布罗，三人性格迥异，行事风格大相径庭。在保护表弟马雨声的一次行动中，周树和表弟被一起抓进一座名为“冥府”的超级监狱。布雷斯林为了营救爱徒，在逃出海上监狱“坟墓”之后再陷 “冥府”。这一次监狱难度更高，困难升级，对抗一触即发。师徒几人在监狱中艰难保命。监狱外，同样在追查这座地下监狱的同行德罗萨（戴夫·巴蒂斯塔 饰）与他们并肩作战。最终在狱友和团队的帮助下，三人与人工智能狱长几大反派展开殊死决战，一场大战即将开启。,93分钟,2018-06-29(中国大陆)/2018-06-13(菲律宾), 美国 / 中国大陆, 英语,37613.0,3.2,0.7%,1.4%,11.1%,31.1%,55.8%,13354.0,285.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2524134770.jpg
115,蒙上你的眼 Bird Box,2018,苏珊娜·比尔,埃里克·海瑟尔/乔什·马勒曼,桑德拉·布洛克/崔凡特·罗兹/约翰·马尔科维奇/莎拉·保罗森/杰基·韦佛/罗莎·萨拉查/丹妮尔·麦克唐纳/里尔·莱尔·哈瓦瑞/汤姆·霍兰德/机关枪凯利/黄荣亮/普路特·泰勒·文斯/维维恩·莱拉·布莱尔/帕敏德·纳格拉/丽贝卡·彼得根/艾米·古麦尼克/泰勒·汉德雷/海皮·安德森/大卫·达斯马齐连/基思·雅各/克里斯托弗洛根/弗兰克·莫特克/泰德·霍利斯/麦特·伦纳德,剧情/科幻/惊悚,当一股神秘力量要歼灭人类，大家只知道一个法则：万一你看到它，就要奉上自己的性命。面对一切未知，梅乐莉找着爱与希望，以及可以瓦解这股力量的新转机。,124分钟,2018-12-13(美国点映)/2018-12-21(美国), 美国, 英语,39792.0,7.2,11.7%,42.3%,39.9%,5.2%,0.9%,10217.0,120.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2537908150.jpg
116,雪暴,2018,崔斯韦,崔斯韦,张震/倪妮/廖凡/黄觉/刘桦/张奕聪/李光洁/岳小军/昌隆,动作/悬疑/犯罪,电影《雪暴》讲述了在一座极北的边陲小镇，一伙穷凶极恶、作案手法老到的悍匪为抢夺黄金，打劫运金车，并借助大雪掩盖了所有犯罪痕迹。为了探求真相，警察王康浩暗地里搜集证据，熟悉地形，终于在一场灾难级的暴雪降临时，与谋财害命的悍匪发生了惊心动魄的正面对决……,111分钟(釜山电影节),2019-04-30(中国大陆)/2018-10-05(釜山电影节), 中国大陆, 汉语普通话,53737.0,6.2,4.3%,21.9%,55.1%,16.5%,2.1%,16404.0,263.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554545271.jpg
117,黄金兄弟,2018,钱嘉乐,金东圭/郭建乐/李敏/麦曦茵/陈淑贤/张之彦,郑伊健/陈小春/谢天华/钱嘉乐/林晓峰/曾志伟/佘诗曼/雅玫/吴永伦,动作/犯罪,狮王（郑伊健 饰）、火山（陈小春 饰）、Bill（谢天华 饰）、淡定（钱嘉乐 饰）、老鼠（林晓峰 饰）五个出生入死的兄弟，在恩师曹sir（曾志伟 饰）的带领下，为了救济儿童而偷取特效药，却惨遭设局，陷入枪林弹雨的险境之中。兄弟们抱着视死如归的豪情，展开一连串的追查与激战。他们明白，即使无法活着回来，也比一人活着痛快！,99分钟,2018-09-20(中国香港)/2018-09-21(中国大陆), 中国大陆, 粤语 / 汉语普通话,44758.0,5.0,3.0%,8.2%,38.1%,37.0%,13.7%,12577.0,249.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2535191502.jpg
118,大师兄 大師兄,2018,阚家伟,阚家伟/陈大利,甄子丹/陈乔恩/喻亢/骆明劼/汤君慈/汤君耀/李靖筠/刘朝健/林秋楠/云千千/林嘉华/张坚庭/骆应钧/李枫/欧阳伟豪/楼南光/张文杰,喜剧/动作,陈侠，一位初出茅庐的教师，他的学生全是品学皆劣的边缘青年，陈侠运用非常教学的手法，从家访、投其所好、甚至修补各人的家庭关系，化解每位学生的问题，最终把全班学生收服！一切向好之际，陈侠遇到黑道人物鹰哥，为了学生，陈侠跟鹰哥展开一场守护学生前途的终极大战！,100分钟,2018-08-24(中国大陆), 中国大陆 / 中国香港, 粤语,35433.0,5.2,3.4%,9.1%,41.3%,35.3%,10.9%,8915.0,218.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2528842218.jpg
119,哆啦A梦：大雄的金银岛 ドラえもん のび太の宝島,2018,今井一晓,川村元气/藤子·F·不二雄,水田山葵/大原惠美/嘉数由美/木村昴/关智一/三石琴乃/松本保典/荻野志保子/金元寿子/山下大辉/折笠富美子/悠木碧/大友龙三郎/早见沙织/胜杏里/乃村健次/鸟海胜美/陶山章央/龟井芳子/一条和矢/渡边宜嗣/高桥茂雄/长泽雅美/大泉洋,动画/奇幻/冒险,炎炎夏日，出木杉君向朋友们讲述了《金银岛》的故事。大雄（大原惠美 配音）兴致盎然，又在胖虎（木村昴 配音）、小夫（关智一 配音）以及静香（嘉数由美 配音）面前吹嘘要找到海盗的宝藏。当然，最终他还是要依赖忠实的好朋友哆啦A梦（水田山葵 配音）。哆啦A梦拿出了秘密道具“金银岛地图”，大雄则极其巧合地在太平洋中心找到了一座藏有金银财宝的新的岛屿。在此之后，好伙伴们扬帆远航，一路朝着太平洋中心前行。当最初的快乐刺激过后，一群神秘海盗将众人拦了下来。经过一番混战，静香还被对方当成另外一个女孩抢走。与此同时，大雄等人则救下了来自那座岛屿的男孩弗洛克（山下大辉 配音）。,109分钟,2018-06-01(中国大陆)/2018-03-03(日本), 日本, 日语,33786.0,6.5,9.1%,26.0%,49.3%,13.1%,2.6%,10558.0,267.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2523364763.jpg
120,此房是我造 The House That Jack Built,2018,拉斯·冯·提尔,拉斯·冯·提尔/杰勒·哈伦德,马特·狄龙/布鲁诺·冈茨/乌玛·瑟曼/希芳·法隆/苏菲·格拉宝/丽莉·吉欧/杰瑞米·戴维斯/爱德华·斯皮伊尔斯/大卫·拜利/刘智泰,喜剧/惊悚/犯罪,林间公路，面无表情的杰克（马特·狄龙 Matt Dillon 饰）搭载了一名汽车抛锚的女子。女子自作聪明，聒噪无比，最终被杰克用千斤顶砸死。这起事件仿佛为杰克打开了一扇地狱之门，从此他走上了充满血液和寒冰的魔鬼之路。他对美有着偏执极端的追求，他从物质到精神都有着高度洁癖，他亲手为自己设计完美的房屋，却往往因为不满意而彻底拆掉。在此期间，杀戮让杰克体会到莫大的快感。他自诩为“精致先生”，将女性锁定为所猎杀的目标。他的胆子越来越大，不仅将谋杀现场的照片寄给报社，更游戏般地周旋徘徊在警方和受害者面前。,152分钟,2018-05-14(戛纳电影节)/2018-10-17(法国)/2018-11-29(丹麦), 丹麦 / 法国 / 德国 / 瑞典, 英语 / 德语 / 意大利语,53896.0,7.3,19.2%,41.1%,29.6%,6.5%,3.7%,18064.0,239.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2543305779.jpg
