,title,year,director,screenwriter,actors,type,summary,runtime,pubtime,country,language,scoreNum,score,star5,star4,star3,star2,star1,smallCommentNum,longCommentNum,posterurl
93,脚步 ステップ,2020,饭塚健,饭塚健/重松清,山田孝之/田中里念/白鸟玉季/中野翠咲/广末凉子/川荣李奈/伊藤沙莉/余贵美子/国村隼/日高七海/岩松了/片冈礼子/中川大志/角田晃广,剧情/家庭,电影改编自日本作家重松清2009年出版的同名小说。健一的女儿美纪出生后不久，妻子朋子就突然因病去世，留下了健一和美纪两人相依为命。妻子的双亲劝他再婚，并想把孙女美纪接到自己的身边抚养，但是健一还是决定以一己之力照顾女儿。从托儿所到小学毕业，季节流转中所捕捉到的，是单亲爸爸的奋斗和女儿成长中留下的足迹。尽管这十年里，健一的生活中出现过愿意成为美纪母亲的女性，但对亡妻的情感让健一迟迟无法做出决定。这是一个讲述“被留下来的人们”，和围绕着这对父女的善良的人们之间暖心交流的感人故事。,118分钟,2020-07-17(日本), 日本, 日语,92.0,7.8,25.7%,44.6%,24.3%,2.7%,2.7%,41.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2581063981.jpg
94,一拳超人 第二季 OVA4 ワンパンマン SEASON2 OVA04 ゲームとライバル達,2020,樱井亲良,稻本达郎,古川慎/石川界人/绿川光/松风雅也/安元洋贵,动画,席卷全球的战斗——《狂野猛兽》最强争霸赛即将开战，分布在全世界各地的赛场免费向所有人开放，而冠军则可以获得高达500万日元的大奖。为了证明谁是最强，琦玉和对手们在VR的世界里开始对决。,12分钟,2020-01-28(日本), 日本, 日语,234.0,7.6,20.5%,44.3%,31.4%,3.3%,0.5%,44.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2601374682.jpg
95,女学生 Las niñas,2020,皮拉尔·帕洛梅罗,皮拉尔·帕洛梅罗,纳塔利娅·德·莫利纳/Francesca Piñón/Ainara Nieto/Eva Magaña/Carlota Gurpegui/Andrea Fandos/Julia Sierra/Jesusa Andany/Mercè Mariné/Zoe Arnao/Elisa Martínez,剧情,这是一部关于成长的青春题材电影。故事发生在1992年，主人公是11岁的女孩塞莉娅，在天主教女校学习的她是一个乖乖女，而新同学的到来却为她打开了一个新世界。她们一起尝试新鲜事物，打破严格的校规，体验着青春期的各种“第一次”。然而，这也意味着塞莉娅要直面她母亲的管教，走出原来的舒适区，并努力找到真正的自己。,97分钟,2020-02-23(柏林电影节)/2020-09-04(西班牙), 西班牙, 西班牙语,108.0,6.7,6.1%,32.7%,53.1%,6.1%,2.0%,57.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2582972916.jpg
96,关于哈利的那些事 The Thing About Harry,2020,彼得·派格,彼得·派格/约书亚·森特,布丽特·巴伦/杰克·博尔利/卡拉莫·布朗/彼得·派格/吉奥塔·特拉卡斯/尼克·泰拉厚/Armand Fields/詹妮弗·埃斯特林/克里斯·沃尔夫/Japhet Balaban/Ryan McBride/Angelica Herndon/Laura Dobberstein,喜剧/爱情/同性,影片由派格执导，博尔利将饰演山姆，他是一位帅气、有趣、神经质、聪明的同性恋，他在高中时便出柜，在一个密苏里州的小镇，这需要很大的勇气。Terho饰演哈利，两人在情人节那天一起开车前往朋友的订婚派对，当山姆得知哈利已经出柜了，两人又被迫在路边的汽车旅馆过夜，这是否会激起火花？,85分钟,2020-02-15(美国), 美国, 英语,3800.0,6.6,12.5%,24.6%,47.5%,12.9%,2.4%,1571.0,19.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2581161597.jpg
97,红 Red,2020,三岛有纪子,池田千寻/三岛有纪子/岛本理生,夏帆/妻夫木聪/柄本佑/间宫祥太朗/片冈礼子/酒向芳/山本郁子/浅野和之/余贵美子,爱情,平凡的婚姻，可爱的姑娘，无忧无虑的过日子的村主塔子(夏帆 饰)。某天与相别十年的前男友鞍田秋彦（妻夫木聪 饰）重逢。像恶魔一样进入塔子的心灵缝隙中的鞍田，将她的命运带往意想不到的方向。,123分钟,2020-02-21(日本), 日本, 日语,357.0,6.6,12.0%,25.0%,45.0%,15.7%,2.3%,205.0,5.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2572911756.jpg
98,爱，婚礼，重演 Love Wedding Repeat,2020,迪恩·克雷格,迪恩·克雷格/Francis Nief/Christelle Raynal,山姆·克拉弗林/奥立薇娅·玛恩/埃莉诺·汤姆林森/乔尔·弗莱/芙蕾达·平托/艾斯林·贝亚/杰克·法辛/蒂姆·凯/克里斯蒂安·希尔伯格/亚历山大·佛赛斯/Tiziano Caputo/Allan Mustafa/Stefano Patti/Paolo Mazzarelli,喜剧,同一场婚礼竟然出现两个版本。山姆·克拉弗林饰演的杰克身为新娘的哥哥，得轮番应付火大的前女友（芙蕾达·苹托饰），一位怀有秘密的不速之客，一颗被乱放的安眠镇静剂，以及当年追不到的梦中情人（奥莉维亚·玛恩饰）。一场婚礼，两样结局。,100分钟,2020-04-10(英国), 英国, 英语,1031.0,5.4,4.2%,11.7%,44.1%,31.9%,8.1%,377.0,5.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2593716669.jpg
99,猎情人 El Cazador,2020,马可·伯格,马可·伯格,劳塔罗‧罗德里格斯/胡安·巴贝里尼/Patricio Rodríguez,剧情/同性,阿根廷同影之光马可·伯格执导的新片《El Cazador》日前正式开机。,101分钟,2020-01-24(鹿特丹电影节), 阿根廷, 西班牙语,454.0,5.4,3.1%,9.2%,47.6%,33.8%,6.4%,212.0,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2577886940.jpg
100,美国泡菜 An American Pickle,2020,布兰登·特罗斯特,西蒙·里奇,塞斯·罗根/莎拉·斯努克/玛雅·厄斯金/乔玛·塔科内/西恩·瓦兰/乔安娜·阿德勒/杰弗里·丹尼尔·菲利普斯/杰弗里·坎特尔/戴维·马特/凯文·奥罗克/艾略特·格拉泽/乔恩·多纳休/查尔斯·罗杰斯/亚历山大·陈/埃夫卡·科瓦拉西尤斯/约瑟夫·坎农/Nick Arapoglou/Emily Austin/Trenton Hudson/Daisy Jade/Al Nazemian/Trey Walpole/David Lee Denny Jr./Dalon Huntington/Pete Landis/Matt Croyle,喜剧,由常与罗根合作的摄影师Brandon Trost执导，改编自刊登于2013年《纽约客》的中篇小说《Sell Out》，原作者Simon Rich写剧本。罗根一人分饰两角，之一是1920年代移民到美国的劳工Herschel Greenbaum，他不慎跌进了一缸泡菜，被腌了一百年，保持了完美的形态。百年后的如今，Greenbaum在纽约布鲁克林醒来，身体没有丝毫苍老。他去寻找自己现在的家人，却发现只有曾孙Ben Greenbaum(也是罗根出演)尚存。Ben是个性格温和的程序猿，Herschel完全无法理解他。,,2020-08-06(美国), 美国, 英语,201.0,5.7,3.5%,12.2%,55.8%,22.7%,5.8%,66.0,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2615442468.jpg
102,汉娜·盖茨比：道格拉斯 Hannah Gadsby: Douglas,2020,,汉纳·盖茨比,汉纳·盖茨比,喜剧/脱口秀,汉娜·盖茨比回归，推出她的第二部单口喜剧特辑，分享对人气、身份认同、语言和女权主义等话题的最新感悟。,72分钟,2020-05-26(美国), 澳大利亚, 英语,745.0,8.7,51.6%,35.7%,10.3%,2.3%,0.0%,333.0,3.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2602667167.jpg
103,日子,2020,蔡明亮,蔡明亮,李康生/亚侬弘尚希,剧情/同性,康独自一人住在大房子里，Non住在镇上的一间小公寓里。 他们见面，然后分开，他们的日子像往常一样流逝。,127分钟,2020-02-27(柏林电影节), 中国台湾, 无对白,1259.0,6.3,11.5%,26.5%,37.4%,14.3%,10.3%,600.0,23.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2585953135.jpg
105,特征可识别 Sin Señas Particulares,2020,费尔南达·瓦莱德兹,费尔南达·瓦莱德兹/Astrid Rondero,Mercedes Hernández/David Illescas/Juan Jesús Varela/Ana Laura Rodríguez/Laura Elena Ibarra/Xicoténcatl Ulloa,剧情,墨西哥母亲玛格达勒娜在前往美墨边境寻找失踪儿子的路途中，遇到了不久前被美国驱逐出境的男子米格尔。玛格达勒娜寻子，而米格尔则希望能再见他母亲一面。在这混乱且充满未知的旅途中，两人结伴同行。,95分钟,2020-01-25(圣丹斯电影节), 墨西哥 / 西班牙, 西班牙语,97.0,7.1,11.9%,41.7%,39.3%,6.0%,1.2%,54.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2614556930.jpg
106,北京女子图鉴之整容大师,2020,寒松筠,董璇/耿乐/艾如/丹增晋美/马昕墨,董璇/耿乐/艾如/丹增晋美/马昕墨,剧情,讲述了整容医生陈媛媛，在经历了破碎婚姻中触底重生活出自我的故事。,90分钟,2020-03-19(中国大陆), 中国大陆, 汉语普通话,1760.0,5.1,4.8%,10.5%,36.7%,31.0%,17.0%,659.0,12.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2591661456.jpg
112,爆笑虫子之冒险岛大电影 The Larva Island Movie,2020,Byoung-Wook Ahn,洪范基/Kang Shi Hyun/Eddy Lee,洪范基/Kang Shi Hyun/Eddy Lee,喜剧/动画,在这部热门剧集的电影版续集中，查克回到城市，向一名记者讲述他与古怪的臭屁虫朋友小红和小黄在岛屿上的生活。,89分钟,2020-07-23(美国), 韩国, 英语,373.0,7.4,16.8%,42.9%,33.6%,5.2%,1.5%,126.0,3.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2615224475.jpg
113,微笑的人 微笑む人,2020,落合正幸,秦建日子,松坂桃李/尾野真千子/生濑胜久/田中要次/福田転球/阿部亮平/薬丸翔/小久保寿人/佐藤乃莉,剧情/悬疑/犯罪,主人公仁藤俊美是一流大学毕业的银行精英，有着幸福美满的家庭。在某日下午，他以“想要有地方放书”为由，突然杀害了妻子和女儿。随着庭审的进行，仁藤不为人知的过去逐渐被揭开……,101分钟,2020-03-01(日本), 日本, 日语,1752.0,7.3,12.7%,43.1%,40.1%,3.5%,0.5%,620.0,12.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2588690301.jpg
114,爱情玩家 Gli infedeli,2020,斯蒂法诺·摩尔蒂尼,菲利波·博洛尼亚/斯蒂法诺·摩尔蒂尼/里卡多·斯卡马乔,里卡多·斯卡马乔/瓦莱里奥·马斯坦德雷亚/劳拉·齐亚蒂,喜剧,从平淡的谎言到性感的惊喜，这一系列的小插曲捕捉到了几个男人在处理忠诚和关系时的愚蠢行为,88分钟,2020-07-15(意大利), 意大利,,127.0,6.0,5.9%,19.8%,48.5%,16.8%,8.9%,40.0,3.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2616732173.jpg
115,格蕾特和韩塞尔 Gretel & Hansel,2020,奥兹·珀金斯,罗布·海斯,索菲娅·莉莉丝/艾丽丝·克里奇/杰西卡·德·古维/查尔斯·巴巴洛拉/塞缪尔·利基/伊安·肯尼/阿卜杜勒·阿尔沙瑞夫/曼纽尔·庞波/贝娅特丽克斯·帕金斯,惊悚/恐怖/奇幻,描述葛丽特与汉赛尔被抛弃在黑森林中，试图找寻食物，却误入女巫预备丰盛佳肴的屋子。,87分钟,2020-01-31(美国), 加拿大 / 爱尔兰 / 美国 / 南非, 英语,1490.0,5.4,4.4%,11.5%,41.7%,33.6%,8.8%,515.0,9.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2576929851.jpg
116,虎尾 Tigertail,2020,杨维榕,杨维榕,李鸿其/李坤珏/陈冲/马泰/葛晓洁/杨贵媚/雅南/司徒颂曦/杰克·汉森/马格特·宾汉/詹姆斯·塞托/辛德拉·车/卡伦·科尔/Dennis Funny/Aamira Welthy/Raymond Ma/McCaleb Burnett/Bill Dawes/Tom Kemp,剧情,,91分钟,2020-04-10(美国), 美国, 英语,1169.0,5.3,4.0%,11.9%,38.9%,36.1%,9.1%,511.0,11.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2593847435.jpg
117,自然之力 Force of Nature,2020,麦克·鲍力施,Cory Miller,梅尔·吉布森/凯特·波茨沃斯/埃米尔·赫斯基/大卫·札亚斯/斯蒂芬妮·卡约/William Catlett/泰勒·乔恩·奥尔森/斯温·特梅尔/雷·埃尔南德斯/Jasper Polish/杰西·麦金尼/Blas Sien Diaz/Leslee Emmett/Anil Raman/Thomas Curran,剧情/动作,梅尔·吉布森、凯特·波茨沃斯出演新片[自然之力](Force Of Nature，暂译)。本片由麦克·鲍力施执导，科里·米勒撰写剧本。本片讲述一名警察在飓风疏散过程中必须保护建筑物内的剩余居民，而犯罪分子则试图在建筑物内实施神秘抢劫。吉布森饰演一位固执的退休侦探，他拒绝疏散，并对出现在他家门口的窃贼进行了反击。,91分钟,2020-06-18(美国), 美国, 英语,371.0,4.6,2.8%,5.3%,31.0%,41.4%,19.4%,126.0,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2603717020.jpg
118,美国最后一宗罪案 The Last Days of American Crime,2020,奥利维尔·米加顿,卡尔·盖杜谢克/瑞克·雷蒙德/Greg Tocchini,埃德加·拉米雷兹/安娜·布雷维斯特/迈克尔·皮特/沙尔托·科普雷/英格·贝克曼/肖恩·卡梅伦·迈克尔/塔梅尔·伯贾克/罗伯特·霍布斯/丹尼尔·福克斯/克莱顿·博伊德/詹姆斯·理查德·马歇尔/Jay Anstey/Carel Nel/Nathan Lynn/DeVille Vannik/Candice Weber,动作/惊悚/犯罪,改编自同名漫画，故事设定在不远的未来，世界一片混乱。为了解决问题，政府计划秘密播送一种广播信号，让所有人都无法犯罪。时间有限，三人团伙(埃德加·拉米雷兹、安娜·布鲁斯特、迈克尔·皮特出演)决定大干一场，在政府开始广播之前完成打劫计划。而他们的行动也将成为美国历史上最后一个犯罪活动。,148分钟,2020-06-05(美国), 美国, 英语,603.0,4.1,1.8%,2.5%,24.1%,40.7%,30.9%,202.0,6.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2605767524.jpg
121,平凡的正义 Palazzo di Giustizia,2020,基亚拉·贝洛西,基亚拉·贝洛西,Daphne Scoccia/Bianca Leonardi/Sara Short/Nicola Rignanese/乔瓦尼·安扎尔多/安德烈·拉坦兹/Roberto Sbaratto/Simone Moretto/Cinzia Morandi/Diego Benzoni/Michele Franco/Marco Mastrantuono,剧情,故事发生在意大利的一间法院。走廊里有两个女孩：年纪较小的露西好动顽强，年纪稍大的多米妮卡则对周围的一切都抱着无所谓的态度。她们之所以会出现在这里，是因为他们的父亲分别是一起案件中的原告和被告。在紧闭的门后，一场审讯将判断这起案件究竟是过失杀人还是谋杀。对于这场决定着命运走向的审讯，女孩们也给出了自己的看法。,84分钟,2020-02-24(柏林电影节)/2020-03-26(意大利), 意大利 / 瑞士, 意大利语,96.0,5.4,3.8%,16.3%,41.3%,23.8%,15.0%,43.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2615414847.jpg
122,亲爱的她 Daughters,2020,津田肇,津田肇,三吉彩花/阿部纯子/黑谷友香/大方斐纱子/鹤见辰吾/大塚宁宁,剧情,小春和彩乃是两个住在一起的朋友，两人在生活和工作中有着很深的默契。平淡美好的生活突然发生了变化，彩乃告知小春自己怀孕了，不知道父亲是谁，但彩乃决定生下这个孩子。故事以小春的视角通过讲述经过怀孕、单亲妈妈的人生决断，面对友情、工作、家人，描绘对过去的固执和现实，以及其未来，记录下这10个月发生的辛苦与美好的故事。,106分钟,2020-07-27(上海电影节)/2020-09-18(日本), 日本, 日语,132.0,7.6,23.0%,39.8%,32.7%,4.4%,0.0%,80.0,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2603714542.jpg
123,#全力手球 #ハンド全力,2020,松居大悟,松居大悟/佐藤大,加藤清史郎/醍醐虎汰朗/莳田彩珠/芋生悠/佐藤緋美/坂东龙汰/铃木福/筱原笃/植野行雄/甲斐翔真/おたこ/仲野太贺/志田未来/安达祐实/ふせえり/田口智朗,剧情,清田是一个生活在熊本县的高中生，对生活缺乏激情的他就像很多年轻人一样，和自己的童年朋友冈本一起成天摆弄手机。一天，他们在网上传了一张三年前手球部的合照。令他们惊讶的是，这张照片火了起来，于是他们加上了#HandballStrive的标签，收到了来自全国各地的鼓舞。引起了社交媒体注意的两人，打算重振近乎荒废的手球部。,110分钟,2020-07-29(上海电影节)/2020-07-31(日本), 日本, 日语,148.0,7.1,11.0%,39.0%,43.2%,5.9%,0.8%,88.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2600051210.jpg
124,身份流亡 Exil,2020,维塞尔·莫里纳,维塞尔·莫里纳/乌利胥·柯雷,米谢尔·马蒂切维奇/桑德拉·惠勒/赖纳·博克/尤韦·普罗伊斯/施特凡·格罗斯曼/丹尼尔·施特雷塞尔/克里斯蒂安·斯基宾斯基/托马斯·马拉斯/Flonja Kodheli/Piet Fuchs,剧情,45岁的沙弗出生于科索沃，是一名生活在德国的制药工程师。他突然发现因为自己不同的种族背景，他在工作中受到他人歧视和欺负。当沙弗发现他家的门上挂着一只死老鼠时，他立刻意识到可能是有种族偏见的同事暗中做了手脚。沙弗的不安与日俱增。他的德国妻子诺拉也开始厌倦他总是提种族主义。他的同事只是不喜欢他吗？又或者他们的敌意还不止这些？这只是沙弗的想法还是现实？,122分钟,2020-01-27(圣丹斯电影节)/2020-08-20(德国), 德国 / 比利时 / 科索沃, 德语 / 阿尔巴尼亚语,107.0,6.9,5.6%,42.7%,43.8%,5.6%,2.2%,52.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2586721095.jpg
125,半泽直树年纪念 第0章～被瞄准的半泽直树的密码～ 半沢直樹Ⅱ エピソードゼロ 狙われた半沢直樹のパスワード,2020,松木彩,槌谷健/李正美/丑尾健太郎,吉泽亮/今田美樱/堺雅人/及川光博/吉泽悠,剧情,这部SP剧以与《半泽直树》的故事舞台东京中央证券有很大关联的新兴IT企业SPIRAL(螺旋)为舞台。吉泽亮饰演因牵连某事件而 走投无路的程序员高坂圭，后来凭借过人才华进入了SPIRAL工作。剧中描绘了赌上公司命运的大型项目在进行过程中的阴谋。,74分钟,2020-01-03(日本), 日本, 日语,5767.0,6.3,6.9%,22.3%,51.8%,15.8%,3.2%,2017.0,4.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2579695320.jpg
126,湖泊 Озеро,2020,艾米尔·阿塔吉尔迪耶夫,艾米尔·阿塔吉尔迪耶夫/Erke Dzhumakmatova,Artykpay Suyundukov/Bolot Tentimyshov/Malika Aydabosunova/Ainura Kachkynbek kyzy,剧情,伊塞克湖岸边住着一位高龄历史教师，他唯一的女儿已经逝世。他相信一个古老的传说：吉尔吉斯斯坦人从不吃圣湖中的鱼，因为其中有着祖先的灵魂。他的邻居Askhat则以偷偷捕鱼谋生，而邻居11岁的女儿Jyldyz从内心深处反对捕鱼。她很相信传说，也不吃鱼，所以很难理解家人和朋友。 当老人的妻子去世时，他想用古老的习俗埋葬妻子，但邻居却将自己的想法强加给老人，反对公认的传统。,100分钟,2020-07-29(上海电影节), 吉尔吉斯斯坦, 俄语,70.0,5.2,0.0%,16.9%,32.2%,45.8%,5.1%,45.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2612874737.jpg
127,美味侦探,2020,吴立素 Lisu Wu,郭嵩瑶/路成宇,王放/陈俊希/袁百梓卉,悬疑/犯罪,陆闻是一位酷爱美食的中国香港退役侦探。偶然间，他接到邀请前往日本横滨参加名厨封厨宴，却身陷杀局。到达横滨以后，陆闻的身边不断发生美食凶杀案，而这一切都围绕着他三年前未能勘破的大案。,87分钟,2020-03-22(中国大陆), 中国大陆 / 日本, 汉语普通话,1328.0,4.6,1.5%,6.7%,32.6%,37.0%,22.2%,427.0,10.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2591569847.jpg
129,史泰登岛国王 The King of Staten Island,2020,贾德·阿帕图,贾德·阿帕图/皮特·戴维森/戴夫·西鲁斯,皮特·戴维森/蓓尔·波利/里奇·韦莱兹/卢·威尔逊/莫伊塞斯·阿里亚斯/卡莉·阿奎利诺/玛丽莎·托梅/茉德·阿帕图/罗伯特·维达尔三世/安格斯·科斯特洛/宝琳·查拉梅/琳恩·科普利兹/约瑟夫·保罗·肯尼迪/妮娜·赫尔曼/杰克·汉布林/凯文·考利甘/卢克·大卫·布鲁姆/比尔·伯尔/德里克·盖恩斯/Rich Vos/史蒂夫·布西密/吉米·塔特罗/亚历克西斯·蕾·佛伦哲/多米尼克·隆巴多兹/拉斐尔·普里埃/帕梅拉·阿德龙/Nana Mensah/机关枪凯利/安东尼·李·梅迪纳/罗伯特·斯密戈尔/Marilyn Torres/亚历山德拉·艾布拉姆斯/瑞娜·郑/列尼斯·德洛桑托斯/Jimmy Star,剧情/喜剧,剧情灵感来自戴维森的真实生活，包括他那在911事件中去世的消防员父亲。主角为二十多岁的男子Scott，他跟妈妈住一起，梦想是当纹身师，但每天除了吸麻和朋友鬼混、暗暗勾搭青梅竹马之外无所事事。而妈妈找的新男友却引发了一系列事件，迫使开始Scott正视自己的人生。,,2020-06-12(美国), 美国, 英语,449.0,7.2,11.0%,47.6%,34.4%,5.4%,1.6%,162.0,5.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2600026575.jpg
130,失踪女孩 Lost Girls,2020,莉兹·加伯斯,迈克尔·韦/Robert Kolker,托马辛·麦肯齐/艾米·莱安/迪恩·文特斯/米利亚姆·肖尔/加布里埃尔·伯恩/罗拉·科克/罗莎尔·卡农/凯文·考利甘/乌娜·劳伦斯/奥丝汀·约翰森/里德·伯尼/布莱恩·亚当·德耶稣/斯坦·卡普/乔恩·贝瑞/Karan Choudhary/Molly Brown/Harvey B. Jackson/Jimi Stanton,剧情/悬疑/惊悚,艾米·莱安(《失踪宝贝》《火线》)将替代莎拉·保罗森主演犯罪新片《失足少女》(Lost Girls)，该项目也从亚马逊转移到了Netflix。奥斯卡提名纪录片导演、制片人莉兹·加博斯(《发生了什么，西蒙妮小姐？》)首次执导剧情长片，Michael Werwie(《极端邪恶》)编写剧本，讲述真实犯罪故事：Mari Gilbert无情地驱使执法人员寻找她失踪的女儿，在此过程中，揭露了一波又一波年轻的女性工作者被谋杀在长岛南岸堰洲岛的未被解决的案件。,95分钟,2020-01-28(圣丹斯电影节)/2020-03-13(美国), 美国, 英语,1854.0,6.2,4.6%,18.2%,62.8%,12.0%,2.4%,636.0,11.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2581064917.jpg
137,失宠 A Fall from Grace,2020,泰勒·派瑞,泰勒·派瑞,亚德里安·帕斯达/泰勒·派瑞/西西莉·泰森/菲利西亚·拉斯海德/布莱莎·韦伯/麦卡德·布鲁克斯/桑德拉·埃利斯·拉弗蒂/内森·安德森/迈克尔·罗斯/Crystal Fox/Walter Fauntleroy/James William Ballard/Matthew Law/小詹姆斯·希利/Frances Mitchell,惊悚,影片讲述葛蕾丝·华特斯经历前夫出轨的情伤后，终于靠着新恋情重新站起。谁知美好表象下藏有无数秘密，葛蕾丝在发现真相之后，身心受创的她开始反击。,120分钟,2020-01-17(美国), 美国, 英语,2189.0,6.5,8.2%,25.7%,52.5%,11.6%,2.0%,689.0,11.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2579629375.jpg
138,欲望碎片 Debris of Desire,2020,英德拉尼尔·罗伊乔德胡里,英德拉尼尔·罗伊乔德胡里/Sugata Sinha,瑞第克·查克拉博蒂/帕兰·班纳吉/Kamalika Banerjee/Chandrayee Ghosh/Bratya Basu,剧情,该片根据曼尼克·邦都帕迪耶的两个短篇小说改编而成。萨蒂亚是加尔各答的一个小混混，他的情人贝蒂是一位孟加拉国的非法移民。当贝蒂想要开一个银行账户时，萨蒂亚也打起了自己的小算盘： 在贝蒂将自己的现金和珠宝存入银行之前，把它们全都盗走。下岗工人昌杜是一名自动取款机的夜班守卫，他一直不能接受妻子索玛在高端公寓担任全职女佣的事实。昌杜的同事说服他走私毒品来提高收入，让妻子回归家庭。两条平行线开始交错，事情开始不受控制……,101分钟,2020-07-25(上海电影节), 孟加拉国 / 印度, 孟加拉语,56.0,5.8,7.3%,16.4%,45.5%,21.8%,9.1%,42.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2613032211.jpg
139,继承 Inheritance,2020,沃恩·斯坦,Matthew Kennedy,莉莉·柯林斯/康妮·尼尔森/西蒙·佩吉/切斯·克劳福/马克·理查德森二世/迈克尔·比奇/克里斯·加恩/何塞·埃雷拉/克莉丝缇娜·德萝莎/哈里森·斯通/帕特里克·沃伯顿/艾米丽·托尔斯/塔利·拉夫拉米/Rebecca Adams/Mariyah Francis/Lucas Alexander Ayoub/Jim E. Chandler/Warren McLemore,惊悚,门罗的父亲是基金大亨，在父亲去世后，家族的大部分遗产都留给了母亲和她的哥哥。在接到一封神秘信件后，她来到一个森林深处的仓库，发现了被父亲囚禁30年的摩根(佩吉饰)，在照料摩根的过程中，她逐渐了解了遗产分配的原因。凯特·玛拉原本是该片女主角，但日程安排促使她换了角色。,111分钟,2020-04-23(DirecTV)/2020-05-22(美国), 美国, 英语,1116.0,4.8,3.1%,5.3%,36.0%,40.7%,14.9%,390.0,7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2598076954.jpg
140,狙击手,2020,黄照盛,黄锟/黄照盛,任天野/是之,动作/战争,讲述了在险峻的战争局势中，顶级雇佣兵刀口舔血，险中作战，从恐怖分子、军火公司等多方势力中成功夺回放射性元素，最终瓦解阴谋、守护城市的惊险历程。影片在波折跌宕的剧情中，为观众传达人道主义精神以及捍卫和平的主旋律价值观。,85分钟,2020-03-05(中国大陆), 中国大陆, 英语 / 汉语普通话,1248.0,4.9,4.5%,18.1%,20.0%,32.3%,25.2%,441.0,10.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2589453472.jpg
141,拧紧 The Turning,2020,弗洛莉娅·塞吉斯蒙迪,凯利·海斯/查德·海斯/亨利·詹姆斯,麦肯兹·戴维斯/菲恩·伍法德/布鲁克琳·普林斯/芭芭拉·马滕/乔莉·理查德森/尼尔·格雷格·富尔顿/丹尼·汤姆森/金·阿迪斯/卡伦·伊根/马克·休伯曼,剧情/恐怖,改编自亨利·詹姆斯小说《螺丝在拧紧》（The Turn of the Screw），一位男子雇用了一名年轻女家庭教师，来照顾一对骤失双亲的侄儿和侄女，而她发现孤儿的家闹鬼。,94分钟,2020-01-24(美国), 英国 / 爱尔兰 / 加拿大 / 美国, 英语,1658.0,4.5,2.8%,4.5%,26.6%,45.5%,20.6%,591.0,11.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2583506590.jpg
143,星星女孩 Stargirl,2020,朱莉·哈特,克里斯汀·哈恩/约旦·霍洛维茨/Jerry Spinelli,吉安卡罗·埃斯波西托/达比·斯坦奇菲尔德/卡兰·布拉尔/格雷厄姆·维奇尔/马克斯米利亚诺·赫尔南德斯/格蕾丝·万德沃尔/达米恩·奥哈尔/胡利奥塞萨尔·查韦斯/斯蒂芬妮·希尔/J·内森·西蒙斯/Shelby Simmons/Stacy Johnson/Gavin White/Troy Brookins/Artemis/Enzo De Angelis,剧情/喜剧/爱情,讲述一个海鸥乔纳森一般无拘无束、有自己信念的“怪女孩”Stargirl(VanderWaal饰演)，她也会弹尤克里里，会在每一个同学生日时自弹自唱为他们献上生日歌。,103分钟,2020-03-13(美国), 美国, 英语,2338.0,6.8,8.1%,33.4%,48.9%,8.0%,1.6%,1108.0,11.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2597603729.jpg
